time,temperature,humidity,rain
2022-09-04 06:40:00,14.6,89,
2022-09-04 06:50:00,14.7,89,
2022-09-04 07:00:00,14.9,88,0
2022-09-04 07:10:00,15.2,87,
2022-09-04 07:20:00,15.7,85,
2022-09-04 07:30:00,16,83,0
2022-09-04 07:40:00,16.4,81,
2022-09-04 07:50:00,16.6,80,
2022-09-04 08:00:00,17.1,77,0
2022-09-04 08:10:00,17.5,75,
2022-09-04 08:20:00,17.8,73,
2022-09-04 08:30:00,18.1,73,0
2022-09-04 08:40:00,18.6,72,
2022-09-04 08:50:00,18.7,69,
2022-09-04 09:00:00,18.8,68,0
2022-09-04 09:10:00,18.9,68,
2022-09-04 09:20:00,19.3,67,
2022-09-04 09:30:00,20,64,0
2022-09-04 09:40:00,20.5,61,
2022-09-04 09:50:00,21.2,59,
2022-09-04 10:00:00,21.8,58,0
2022-09-04 10:10:00,22,57,
2022-09-04 10:20:00,22.1,57,
2022-09-04 10:30:00,22.2,58,0
2022-09-04 10:40:00,22.7,57,
2022-09-04 10:50:00,23.2,55,
2022-09-04 11:00:00,23.9,53,0
2022-09-04 11:10:00,23.8,52,
2022-09-04 11:20:00,24.3,51,
2022-09-04 11:30:00,24.7,49,0
2022-09-04 11:40:00,24.8,49,
2022-09-04 11:50:00,24.9,49,
2022-09-04 12:00:00,24.7,48,0
2022-09-04 12:10:00,25.1,48,
2022-09-04 12:20:00,25.3,47,
2022-09-04 12:30:00,25.6,45,0
2022-09-04 12:40:00,26.4,43,
2022-09-04 12:50:00,26.3,43,
2022-09-04 13:00:00,26.4,43,0
2022-09-04 13:10:00,26.9,42,
2022-09-04 13:20:00,26.9,41,
2022-09-04 13:30:00,27.1,41,0
2022-09-04 13:40:00,27.4,40,
2022-09-04 13:50:00,27.9,38,
2022-09-04 14:00:00,27.8,38,0
2022-09-04 14:10:00,28,36,
2022-09-04 14:20:00,28.2,35,
2022-09-04 14:30:00,28.3,35,0
2022-09-04 14:40:00,28,36,
2022-09-04 14:50:00,28.4,35,
2022-09-04 15:00:00,28.6,34,0
2022-09-04 15:10:00,28.4,34,
2022-09-04 15:20:00,28,35,
2022-09-04 15:30:00,28.2,35,0
2022-09-04 15:40:00,28.6,34,
2022-09-04 15:50:00,28.7,34,
2022-09-04 16:00:00,28.1,36,0
2022-09-04 16:10:00,28.4,36,
2022-09-04 16:20:00,28.5,36,
2022-09-04 16:30:00,28.6,36,0
2022-09-04 16:40:00,28.6,37,
2022-09-04 16:50:00,27.9,42,
2022-09-04 17:00:00,26.6,47,0
2022-09-04 17:10:00,25.4,52,
2022-09-04 17:20:00,24.9,54,
2022-09-04 17:30:00,24.5,57,0
2022-09-04 17:40:00,24,58,
2022-09-04 17:50:00,23.3,54,
2022-09-04 18:00:00,22.5,56,0
2022-09-04 18:10:00,22.1,57,
2022-09-04 18:20:00,21.9,57,
2022-09-04 18:30:00,21.8,59,0
2022-09-04 18:40:00,21.6,61,
2022-09-04 18:50:00,21.4,61,
2022-09-04 19:00:00,21.3,60,0
2022-09-04 19:10:00,21.2,60,
2022-09-04 19:20:00,21,62,
2022-09-04 19:30:00,21,62,0
2022-09-04 19:40:00,20.9,64,
2022-09-04 19:50:00,20.9,64,
2022-09-04 20:00:00,20.8,66,0
2022-09-04 20:10:00,20.3,70,
2022-09-04 20:20:00,20,72,
2022-09-04 20:30:00,19.6,76,0
2022-09-04 20:40:00,19.4,77,
2022-09-04 20:50:00,19.3,77,
2022-09-04 21:00:00,19.3,77,0
2022-09-04 21:10:00,19.2,77,
2022-09-04 21:20:00,19.1,79,
2022-09-04 21:30:00,19,80,0
2022-09-04 21:40:00,18.9,80,
2022-09-04 21:50:00,18.7,81,
2022-09-04 22:00:00,18.5,82,0
2022-09-04 22:10:00,18.4,83,
2022-09-04 22:20:00,18.3,84,
2022-09-04 22:30:00,18.1,85,0
2022-09-04 22:40:00,17.9,86,
2022-09-04 22:50:00,17.8,86,
2022-09-04 23:00:00,17.6,88,0
2022-09-04 23:10:00,17.4,89,
2022-09-04 23:20:00,17.3,89,
2022-09-04 23:30:00,17.2,90,0
2022-09-04 23:40:00,17.1,91,
2022-09-04 23:50:00,17,91,
2022-09-05 00:00:00,16.9,91,0
2022-09-05 00:10:00,16.7,92,
2022-09-05 00:20:00,16.7,92,
2022-09-05 00:30:00,16.6,92,0
2022-09-05 00:40:00,16.6,92,
2022-09-05 00:50:00,16.5,92,
2022-09-05 01:00:00,16.4,93,0
2022-09-05 01:10:00,16.2,93,
2022-09-05 01:20:00,16.1,94,
2022-09-05 01:30:00,15.9,94,0
2022-09-05 01:40:00,15.9,94,
2022-09-05 01:50:00,15.8,94,
2022-09-05 02:00:00,15.8,94,0
2022-09-05 02:10:00,15.7,94,
2022-09-05 02:20:00,15.6,95,
2022-09-05 02:30:00,15.5,95,0
2022-09-05 02:40:00,15.4,95,
2022-09-05 02:50:00,15.3,95,
2022-09-05 03:00:00,15.3,94,0
2022-09-05 03:10:00,15.1,95,
2022-09-05 03:20:00,15,95,
2022-09-05 03:30:00,14.9,95,0
2022-09-05 03:40:00,14.7,96,
2022-09-05 03:50:00,14.5,96,
2022-09-05 04:00:00,14.6,97,0
2022-09-05 04:10:00,14.6,97,
2022-09-05 04:20:00,14.6,97,
2022-09-05 04:30:00,14.7,97,0
2022-09-05 04:40:00,14.8,97,
2022-09-05 04:50:00,14.8,97,
2022-09-05 05:00:00,14.8,97,0
2022-09-05 05:10:00,14.9,97,
2022-09-05 05:20:00,14.9,97,
2022-09-05 05:30:00,14.9,97,0
2022-09-05 05:40:00,14.9,97,
2022-09-05 05:50:00,14.9,97,
2022-09-05 06:00:00,14.9,97,0
2022-09-05 06:10:00,14.8,96,
2022-09-05 06:20:00,14.9,96,
2022-09-05 06:30:00,14.9,96,0
2022-09-05 06:40:00,15,95,
2022-09-05 06:50:00,15.1,96,
2022-09-05 07:00:00,15.1,96,0
2022-09-05 07:10:00,15.3,96,
2022-09-05 07:20:00,15.3,95,
2022-09-05 07:30:00,15.4,95,0
2022-09-05 07:40:00,15.5,96,
2022-09-05 07:50:00,15.6,95,
2022-09-05 08:00:00,15.6,95,0
2022-09-05 08:10:00,15.7,94,
2022-09-05 08:20:00,16,93,
2022-09-05 08:30:00,16.3,90,0
2022-09-05 08:40:00,16.9,87,
2022-09-05 08:50:00,17.1,85,
2022-09-05 09:00:00,17.7,83,0
2022-09-05 09:10:00,18.2,80,
2022-09-05 09:20:00,18.8,77,
2022-09-05 09:30:00,19.2,75,0
2022-09-05 09:40:00,19.6,73,
2022-09-05 09:50:00,20.1,71,
2022-09-05 10:00:00,20.5,70,0
2022-09-05 10:10:00,21,68,
2022-09-05 10:20:00,20.9,67,
2022-09-05 10:30:00,21.2,66,0
2022-09-05 10:40:00,21.5,65,
2022-09-05 10:50:00,21.7,66,
2022-09-05 11:00:00,22.7,63,0
2022-09-05 11:10:00,23.3,61,
2022-09-05 11:20:00,23.3,61,
2022-09-05 11:30:00,23.4,61,0
2022-09-05 11:40:00,23.6,60,
2022-09-05 11:50:00,24.4,58,
2022-09-05 12:00:00,24.5,57,0
2022-09-05 12:10:00,24.5,57,
2022-09-05 12:20:00,24.3,58,
2022-09-05 12:30:00,24.6,57,0
2022-09-05 12:40:00,24.8,57,
2022-09-05 12:50:00,25.3,56,
2022-09-05 13:00:00,25.3,54,0
2022-09-05 13:10:00,25.8,54,
2022-09-05 13:20:00,25.9,54,
2022-09-05 13:30:00,25.9,53,0
2022-09-05 13:40:00,25.8,52,
2022-09-05 13:50:00,26.6,50,
2022-09-05 14:00:00,27.2,49,0
2022-09-05 14:10:00,27.2,49,
2022-09-05 14:20:00,27,50,
2022-09-05 14:30:00,27.4,48,0
2022-09-05 14:40:00,27.7,46,
2022-09-05 14:50:00,28,45,
2022-09-05 15:00:00,28,44,0
2022-09-05 15:10:00,28.2,44,
2022-09-05 15:20:00,28.3,43,
2022-09-05 15:30:00,28.3,42,0
2022-09-05 15:40:00,28.3,41,
2022-09-05 15:50:00,28.4,41,
2022-09-05 16:00:00,28.7,41,0
2022-09-05 16:10:00,28.5,41,
2022-09-05 16:20:00,28.8,41,
2022-09-05 16:30:00,28.3,43,0
2022-09-05 16:40:00,28.2,44,
2022-09-05 16:50:00,28.2,45,
2022-09-05 17:00:00,27.8,48,0
2022-09-05 17:10:00,27.7,48,
2022-09-05 17:20:00,27.4,50,
2022-09-05 17:30:00,26.9,51,0
2022-09-05 17:40:00,26.5,52,
2022-09-05 17:50:00,26.1,53,
2022-09-05 18:00:00,25.9,53,0
2022-09-05 18:10:00,25.5,54,
2022-09-05 18:20:00,25.2,55,
2022-09-05 18:30:00,24.9,56,0
2022-09-05 18:40:00,24.6,57,
2022-09-05 18:50:00,24.4,58,
2022-09-05 19:00:00,24.1,58,0
2022-09-05 19:10:00,23.8,60,
2022-09-05 19:20:00,23.6,60,
2022-09-05 19:30:00,23.3,61,0
2022-09-05 19:40:00,22.9,62,
2022-09-05 19:50:00,22.6,63,
2022-09-05 20:00:00,22.5,63,0
2022-09-05 20:10:00,22.5,63,
2022-09-05 20:20:00,22.4,63,
2022-09-05 20:30:00,22.2,64,0
2022-09-05 20:40:00,21.9,66,
2022-09-05 20:50:00,21.5,68,
2022-09-05 21:00:00,21.1,69,0
2022-09-05 21:10:00,20.8,71,
2022-09-05 21:20:00,20.8,71,
2022-09-05 21:30:00,20.7,72,0
2022-09-05 21:40:00,20.7,73,
2022-09-05 21:50:00,20.5,74,
2022-09-05 22:00:00,20.2,75,0
2022-09-05 22:10:00,19.9,76,
2022-09-05 22:20:00,19.5,78,
2022-09-05 22:30:00,19.3,79,0
2022-09-05 22:40:00,19.3,80,
2022-09-05 22:50:00,19.4,79,
2022-09-05 23:00:00,19.3,80,0
2022-09-05 23:10:00,19.1,80,
2022-09-05 23:20:00,18.9,81,
2022-09-05 23:30:00,18.9,82,0
2022-09-05 23:40:00,18.9,81,
2022-09-05 23:50:00,19,80,
2022-09-06 00:00:00,18.9,80,0
2022-09-06 00:10:00,18.9,81,
2022-09-06 00:20:00,18.9,80,
2022-09-06 00:30:00,18.8,81,0
2022-09-06 00:40:00,18.8,81,
2022-09-06 00:50:00,18.7,81,
2022-09-06 01:00:00,18.6,81,0
2022-09-06 01:10:00,18.4,80,
2022-09-06 01:20:00,18.3,81,
2022-09-06 01:30:00,18.2,82,0
2022-09-06 01:40:00,18.2,83,
2022-09-06 01:50:00,18.2,83,
2022-09-06 02:00:00,18.1,83,0
2022-09-06 02:10:00,18.1,82,
2022-09-06 02:20:00,18,82,
2022-09-06 02:30:00,17.9,82,0
2022-09-06 02:40:00,17.9,83,
2022-09-06 02:50:00,17.7,84,
2022-09-06 03:00:00,17.5,84,0
2022-09-06 03:10:00,17.3,85,
2022-09-06 03:20:00,17.1,86,
2022-09-06 03:30:00,16.9,87,0
2022-09-06 03:40:00,16.9,87,
2022-09-06 03:50:00,16.7,88,
2022-09-06 04:00:00,16.5,88,0
2022-09-06 04:10:00,16.5,88,
2022-09-06 04:20:00,16.4,88,
2022-09-06 04:30:00,16.4,88,0
2022-09-06 04:40:00,16.3,89,
2022-09-06 04:50:00,16.2,89,
2022-09-06 05:00:00,16.1,89,0
2022-09-06 05:10:00,16.1,89,
2022-09-06 05:20:00,15.9,89,
2022-09-06 05:30:00,15.8,90,0
2022-09-06 05:40:00,15.9,90,
2022-09-06 05:50:00,15.9,89,
2022-09-06 06:00:00,15.8,88,0
2022-09-06 06:10:00,15.8,89,
2022-09-06 06:20:00,15.8,89,
2022-09-06 06:30:00,16,88,0
2022-09-06 06:40:00,16.1,88,
2022-09-06 06:50:00,16.3,86,
2022-09-06 07:00:00,16.5,84,0
2022-09-06 07:10:00,16.6,82,
2022-09-06 07:20:00,16.8,82,
2022-09-06 07:30:00,16.9,81,0
2022-09-06 07:40:00,17.2,80,
2022-09-06 07:50:00,17.5,79,
2022-09-06 08:00:00,17.7,78,0
2022-09-06 08:10:00,18,77,
2022-09-06 08:20:00,18.4,76,
2022-09-06 08:30:00,18.8,74,0
2022-09-06 08:40:00,19.2,73,
2022-09-06 08:50:00,19.7,71,
2022-09-06 09:00:00,20.5,68,0
2022-09-06 09:10:00,21,67,
2022-09-06 09:20:00,21.5,65,
2022-09-06 09:30:00,22,63,0
2022-09-06 09:40:00,22.5,62,
2022-09-06 09:50:00,23.1,60,
2022-09-06 10:00:00,23.7,58,0
2022-09-06 10:10:00,24,57,
2022-09-06 10:20:00,24.3,55,
2022-09-06 10:30:00,24.6,55,0
2022-09-06 10:40:00,25.3,53,
2022-09-06 10:50:00,26,50,
2022-09-06 11:00:00,26.4,49,0
2022-09-06 11:10:00,26.7,48,
2022-09-06 11:20:00,26.9,48,
2022-09-06 11:30:00,27,47,0
2022-09-06 11:40:00,27.6,46,
2022-09-06 11:50:00,28,45,
2022-09-06 12:00:00,28.2,44,0
2022-09-06 12:10:00,28.4,44,
2022-09-06 12:20:00,29.3,42,
2022-09-06 12:30:00,29.3,42,0
2022-09-06 12:40:00,29.2,42,
2022-09-06 12:50:00,29.3,42,
2022-09-06 13:00:00,29.9,41,0
2022-09-06 13:10:00,30.1,39,
2022-09-06 13:20:00,30.1,38,
2022-09-06 13:30:00,30.4,37,0
2022-09-06 13:40:00,30.5,37,
2022-09-06 13:50:00,30.4,38,
2022-09-06 14:00:00,30.3,38,0
2022-09-06 14:10:00,30.5,37,
2022-09-06 14:20:00,30.9,36,
2022-09-06 14:30:00,30.8,34,0
2022-09-06 14:40:00,30.9,35,
2022-09-06 14:50:00,30.6,38,
2022-09-06 15:00:00,30.7,37,0
2022-09-06 15:10:00,30.5,37,
2022-09-06 15:20:00,30.6,36,
2022-09-06 15:30:00,30.6,36,0
2022-09-06 15:40:00,30.4,35,
2022-09-06 15:50:00,30.3,37,
2022-09-06 16:00:00,30.2,36,0
2022-09-06 16:10:00,30.2,35,
2022-09-06 16:20:00,30,36,
2022-09-06 16:30:00,29.8,38,0
2022-09-06 16:40:00,29.4,39,
2022-09-06 16:50:00,29.3,38,
2022-09-06 17:00:00,29.1,40,0
2022-09-06 17:10:00,28.9,41,
2022-09-06 17:20:00,28.6,42,
2022-09-06 17:30:00,28.3,43,0
2022-09-06 17:40:00,27.9,43,
2022-09-06 17:50:00,27.7,43,
2022-09-06 18:00:00,27.4,44,0
2022-09-06 18:10:00,27.2,46,
2022-09-06 18:20:00,26.9,47,
2022-09-06 18:30:00,26.7,47,0
2022-09-06 18:40:00,26.4,47,
2022-09-06 18:50:00,26.2,48,
2022-09-06 19:00:00,25.9,49,0
2022-09-06 19:10:00,25.5,50,
2022-09-06 19:20:00,25.2,51,
2022-09-06 19:30:00,25,52,0
2022-09-06 19:40:00,24.8,53,
2022-09-06 19:50:00,24.5,55,
2022-09-06 20:00:00,24.1,56,0
2022-09-06 20:10:00,23.9,57,
2022-09-06 20:20:00,23.7,58,
2022-09-06 20:30:00,23.5,59,0
2022-09-06 20:40:00,23.3,59,
2022-09-06 20:50:00,23.3,59,
2022-09-06 21:00:00,23.2,60,0
2022-09-06 21:10:00,23.1,60,
2022-09-06 21:20:00,23,61,
2022-09-06 21:30:00,22.9,61,0
2022-09-06 21:40:00,22.9,60,
2022-09-06 21:50:00,22.7,61,
2022-09-06 22:00:00,22.4,62,0
2022-09-06 22:10:00,22.3,63,
2022-09-06 22:20:00,22.3,63,
2022-09-06 22:30:00,22.2,63,0
2022-09-06 22:40:00,22.2,63,
2022-09-06 22:50:00,22.1,63,
2022-09-06 23:00:00,22.1,64,0
2022-09-06 23:10:00,22,64,
2022-09-06 23:20:00,22.1,63,
2022-09-06 23:30:00,22,64,0
2022-09-06 23:40:00,21.7,66,
2022-09-06 23:50:00,21.3,67,
2022-09-07 00:00:00,20.1,73,0
2022-09-07 00:10:00,19.4,76,
2022-09-07 00:20:00,19.1,78,
2022-09-07 00:30:00,19,78,0
2022-09-07 00:40:00,18.8,79,
2022-09-07 00:50:00,18.8,79,
2022-09-07 01:00:00,18.8,80,0
2022-09-07 01:10:00,18.7,81,
2022-09-07 01:20:00,18.7,80,
2022-09-07 01:30:00,18.8,80,0
2022-09-07 01:40:00,18.9,80,
2022-09-07 01:50:00,19,80,
2022-09-07 02:00:00,19,80,0
2022-09-07 02:10:00,19,80,
2022-09-07 02:20:00,18.8,81,
2022-09-07 02:30:00,18.7,81,0
2022-09-07 02:40:00,18.6,82,
2022-09-07 02:50:00,18.5,83,
2022-09-07 03:00:00,18.4,84,0
2022-09-07 03:10:00,18.4,84,
2022-09-07 03:20:00,18.4,84,
2022-09-07 03:30:00,18.4,84,0
2022-09-07 03:40:00,18.3,85,
2022-09-07 03:50:00,18.2,85,
2022-09-07 04:00:00,18,86,0
2022-09-07 04:10:00,17.9,86,
2022-09-07 04:20:00,17.8,87,
2022-09-07 04:30:00,17.7,87,0
2022-09-07 04:40:00,17.6,88,
2022-09-07 04:50:00,17.6,88,
2022-09-07 05:00:00,17.4,88,0
2022-09-07 05:10:00,17.2,89,
2022-09-07 05:20:00,17.2,89,
2022-09-07 05:30:00,17.1,90,0
2022-09-07 05:40:00,17.1,90,
2022-09-07 05:50:00,17.1,90,
2022-09-07 06:00:00,17.2,90,0
2022-09-07 06:10:00,17.4,89,
2022-09-07 06:20:00,17.5,88,
2022-09-07 06:30:00,17.6,88,0
2022-09-07 06:40:00,17.8,87,
2022-09-07 06:50:00,18.2,86,
2022-09-07 07:00:00,18.5,84,0
2022-09-07 07:10:00,18.6,83,
2022-09-07 07:20:00,18.9,81,
2022-09-07 07:30:00,19.1,82,0
2022-09-07 07:40:00,19.3,81,
2022-09-07 07:50:00,19.7,79,
2022-09-07 08:00:00,19.9,78,0
2022-09-07 08:10:00,20.2,77,
2022-09-07 08:20:00,20.5,75,
2022-09-07 08:30:00,20.7,74,0
2022-09-07 08:40:00,21.1,73,
2022-09-07 08:50:00,21.7,70,
2022-09-07 09:00:00,22.4,67,0
2022-09-07 09:10:00,22.9,65,
2022-09-07 09:20:00,23.3,63,
2022-09-07 09:30:00,23.8,60,0
2022-09-07 09:40:00,24.6,57,
2022-09-07 09:50:00,25.2,54,
2022-09-07 10:00:00,25.8,53,0
2022-09-07 10:10:00,25.8,52,
2022-09-07 10:20:00,26.3,51,
2022-09-07 10:30:00,26.8,50,0
2022-09-07 10:40:00,27.4,48,
2022-09-07 10:50:00,27.2,49,
2022-09-07 11:00:00,27.8,46,0
2022-09-07 11:10:00,28.1,44,
2022-09-07 11:20:00,27.9,45,
2022-09-07 11:30:00,28,45,0
2022-09-07 11:40:00,28.2,45,
2022-09-07 11:50:00,28.1,45,
2022-09-07 12:00:00,28.1,45,0
2022-09-07 12:10:00,28.3,45,
2022-09-07 12:20:00,28.4,45,
2022-09-07 12:30:00,28.5,43,0
2022-09-07 12:40:00,28.4,43,
2022-09-07 12:50:00,28.6,42,
2022-09-07 13:00:00,28.6,43,0
2022-09-07 13:10:00,28.8,43,
2022-09-07 13:20:00,29.2,42,
2022-09-07 13:30:00,29.3,41,0
2022-09-07 13:40:00,29.3,41,
2022-09-07 13:50:00,29.6,40,
2022-09-07 14:00:00,29.3,39,0
2022-09-07 14:10:00,29.5,39,
2022-09-07 14:20:00,29.6,39,
2022-09-07 14:30:00,29.3,40,0
2022-09-07 14:40:00,28.7,42,
2022-09-07 14:50:00,28.7,42,
2022-09-07 15:00:00,28.6,43,0
2022-09-07 15:10:00,28.5,43,
2022-09-07 15:20:00,28.5,43,
2022-09-07 15:30:00,28.3,44,0
2022-09-07 15:40:00,28.2,44,
2022-09-07 15:50:00,28.4,43,
2022-09-07 16:00:00,28.3,43,0
2022-09-07 16:10:00,28.1,44,
2022-09-07 16:20:00,27.9,45,
2022-09-07 16:30:00,27.6,46,0
2022-09-07 16:40:00,27.8,46,
2022-09-07 16:50:00,27.8,46,
2022-09-07 17:00:00,27.8,46,0
2022-09-07 17:10:00,27.8,46,
2022-09-07 17:20:00,27.5,47,
2022-09-07 17:30:00,27,48,0
2022-09-07 17:40:00,26.7,47,
2022-09-07 17:50:00,26.4,48,
2022-09-07 18:00:00,26.2,48,0
2022-09-07 18:10:00,26,49,
2022-09-07 18:20:00,25.8,49,
2022-09-07 18:30:00,25.6,50,0
2022-09-07 18:40:00,25.4,51,
2022-09-07 18:50:00,25.3,51,
2022-09-07 19:00:00,25.1,52,0
2022-09-07 19:10:00,25,52,
2022-09-07 19:20:00,24.8,53,
2022-09-07 19:30:00,24.6,54,0
2022-09-07 19:40:00,24.4,55,
2022-09-07 19:50:00,24.3,55,
2022-09-07 20:00:00,24.1,57,0
2022-09-07 20:10:00,23.8,58,
2022-09-07 20:20:00,23.6,58,
2022-09-07 20:30:00,23.4,59,0
2022-09-07 20:40:00,23.3,60,
2022-09-07 20:50:00,23.1,61,
2022-09-07 21:00:00,23.1,61,0
2022-09-07 21:10:00,22.9,62,
2022-09-07 21:20:00,22.8,62,
2022-09-07 21:30:00,22.6,63,0
2022-09-07 21:40:00,22.5,63,
2022-09-07 21:50:00,22.3,64,
2022-09-07 22:00:00,22,66,0
2022-09-07 22:10:00,21.9,66,
2022-09-07 22:20:00,22,65,
2022-09-07 22:30:00,22,66,0
2022-09-07 22:40:00,21.7,67,
2022-09-07 22:50:00,21.5,68,
2022-09-07 23:00:00,21.2,68,0
2022-09-07 23:10:00,21.1,69,
2022-09-07 23:20:00,20.8,71,
2022-09-07 23:30:00,20.7,72,0
2022-09-07 23:40:00,20.6,73,
2022-09-07 23:50:00,20.2,74,
2022-09-08 00:00:00,19.9,75,0
2022-09-08 00:10:00,19.6,76,
2022-09-08 00:20:00,19.5,77,
2022-09-08 00:30:00,19.4,78,0
2022-09-08 00:40:00,19.3,80,
2022-09-08 00:50:00,19.1,81,
2022-09-08 01:00:00,18.9,82,0
2022-09-08 01:10:00,18.7,82,
2022-09-08 01:20:00,18.7,82,
2022-09-08 01:30:00,18.6,83,0
2022-09-08 01:40:00,18.4,85,
2022-09-08 01:50:00,18.2,86,
2022-09-08 02:00:00,18.1,86,0
2022-09-08 02:10:00,17.8,87,
2022-09-08 02:20:00,17.7,87,
2022-09-08 02:30:00,17.5,88,0
2022-09-08 02:40:00,17.3,88,
2022-09-08 02:50:00,17.2,89,
2022-09-08 03:00:00,17.3,88,0
2022-09-08 03:10:00,17.2,88,
2022-09-08 03:20:00,17.3,87,
2022-09-08 03:30:00,17.6,87,0
2022-09-08 03:40:00,17.6,88,
2022-09-08 03:50:00,17.4,89,
2022-09-08 04:00:00,17.1,89,0
2022-09-08 04:10:00,17,90,
2022-09-08 04:20:00,16.9,90,
2022-09-08 04:30:00,17,90,0
2022-09-08 04:40:00,17,90,
2022-09-08 04:50:00,17,90,
2022-09-08 05:00:00,17,90,0
2022-09-08 05:10:00,17,90,
2022-09-08 05:20:00,17,90,
2022-09-08 05:30:00,17.1,89,0
2022-09-08 05:40:00,17,90,
2022-09-08 05:50:00,16.8,90,
2022-09-08 06:00:00,16.7,90,0
2022-09-08 06:10:00,16.8,90,
2022-09-08 06:20:00,16.9,90,
2022-09-08 06:30:00,17.1,89,0
2022-09-08 06:40:00,17.6,86,
2022-09-08 06:50:00,17.7,85,
2022-09-08 07:00:00,17.8,83,0
2022-09-08 07:10:00,18,83,
2022-09-08 07:20:00,18.2,82,
2022-09-08 07:30:00,18.5,82,0
2022-09-08 07:40:00,18.8,81,
2022-09-08 07:50:00,18.8,81,
2022-09-08 08:00:00,19,81,0
2022-09-08 08:10:00,19.1,80,
2022-09-08 08:20:00,19.3,79,
2022-09-08 08:30:00,19.8,77,0
2022-09-08 08:40:00,20.3,74,
2022-09-08 08:50:00,20.5,73,
2022-09-08 09:00:00,20.4,74,0
2022-09-08 09:10:00,20.4,74,
2022-09-08 09:20:00,20.3,74,
2022-09-08 09:30:00,20.2,74,0
2022-09-08 09:40:00,20.3,74,
2022-09-08 09:50:00,20.3,74,
2022-09-08 10:00:00,20.2,76,0
2022-09-08 10:10:00,20,79,
2022-09-08 10:20:00,19.8,81,
2022-09-08 10:30:00,19.7,81,0
2022-09-08 10:40:00,19.6,83,
2022-09-08 10:50:00,19.2,85,
2022-09-08 11:00:00,19,87,0
2022-09-08 11:10:00,18.8,88,
2022-09-08 11:20:00,18.5,89,
2022-09-08 11:30:00,18.3,90,0.7
2022-09-08 11:40:00,18.1,92,
2022-09-08 11:50:00,18.1,92,
2022-09-08 12:00:00,18,93,3.6
2022-09-08 12:10:00,18,95,
2022-09-08 12:20:00,17.9,95,
2022-09-08 12:30:00,17.9,96,3.4
2022-09-08 12:40:00,17.8,95,
2022-09-08 12:50:00,17.9,95,
2022-09-08 13:00:00,17.8,95,2.1
2022-09-08 13:10:00,17.8,95,
2022-09-08 13:20:00,17.8,96,
2022-09-08 13:30:00,17.7,95,2.4
2022-09-08 13:40:00,17.7,96,
2022-09-08 13:50:00,17.8,96,
2022-09-08 14:00:00,17.9,96,0
2022-09-08 14:10:00,17.9,94,
2022-09-08 14:20:00,18.1,93,
2022-09-08 14:30:00,18.3,93,0.1
2022-09-08 14:40:00,18.6,90,
2022-09-08 14:50:00,19,89,
2022-09-08 15:00:00,19.1,88,0
2022-09-08 15:10:00,19.4,87,
2022-09-08 15:20:00,19.6,84,
2022-09-08 15:30:00,19.8,84,0
2022-09-08 15:40:00,20,84,
2022-09-08 15:50:00,20,84,
2022-09-08 16:00:00,20.1,83,0
2022-09-08 16:10:00,20.1,83,
2022-09-08 16:20:00,19.9,83,
2022-09-08 16:30:00,20,84,0
2022-09-08 16:40:00,20,82,
2022-09-08 16:50:00,20.4,81,
2022-09-08 17:00:00,20.7,80,0
2022-09-08 17:10:00,20.4,80,
2022-09-08 17:20:00,20.2,80,
2022-09-08 17:30:00,19.8,82,0
2022-09-08 17:40:00,19.7,83,
2022-09-08 17:50:00,19.7,85,
2022-09-08 18:00:00,19.6,85,0
2022-09-08 18:10:00,19.5,86,
2022-09-08 18:20:00,19.4,86,
2022-09-08 18:30:00,19.3,87,0
2022-09-08 18:40:00,19.1,89,
2022-09-08 18:50:00,19,89,
2022-09-08 19:00:00,18.9,89,0
2022-09-08 19:10:00,18.8,90,
2022-09-08 19:20:00,18.8,90,
2022-09-08 19:30:00,18.7,91,0
2022-09-08 19:40:00,18.7,91,
2022-09-08 19:50:00,18.7,92,
2022-09-08 20:00:00,18.7,92,0
2022-09-08 20:10:00,18.7,92,
2022-09-08 20:20:00,18.6,92,
2022-09-08 20:30:00,18.6,92,0
2022-09-08 20:40:00,18.6,92,
2022-09-08 20:50:00,18.5,93,
2022-09-08 21:00:00,18.4,93,0
2022-09-08 21:10:00,18.3,93,
2022-09-08 21:20:00,18.3,94,
2022-09-08 21:30:00,18.2,94,0
2022-09-08 21:40:00,18.1,94,
2022-09-08 21:50:00,18.1,95,
2022-09-08 22:00:00,18.1,94,0
2022-09-08 22:10:00,18.1,95,
2022-09-08 22:20:00,18.2,94,
2022-09-08 22:30:00,18.3,94,0
2022-09-08 22:40:00,18.3,94,
2022-09-08 22:50:00,18.2,94,
2022-09-08 23:00:00,18.1,94,0
2022-09-08 23:10:00,18,94,
2022-09-08 23:20:00,17.9,95,
2022-09-08 23:30:00,17.8,95,0
2022-09-08 23:40:00,17.9,96,
2022-09-08 23:50:00,18,95,
2022-09-09 00:00:00,18,95,0
2022-09-09 00:10:00,18,95,
2022-09-09 00:20:00,18,94,
2022-09-09 00:30:00,17.9,94,0
2022-09-09 00:40:00,17.9,95,
2022-09-09 00:50:00,18,94,
2022-09-09 01:00:00,18,94,0.1
2022-09-09 01:10:00,17.9,94,
2022-09-09 01:20:00,17.9,95,
2022-09-09 01:30:00,17.9,95,0.9
2022-09-09 01:40:00,17.9,95,
2022-09-09 01:50:00,17.9,95,
2022-09-09 02:00:00,17.8,96,0
2022-09-09 02:10:00,17.8,96,
